Nova Prime Neuroptics,Component,Credits,Resource,15000
Nova Prime Neuroptics,Component,Rubedo,Resource,200
Nova Prime Neuroptics,Component,Neural Sensors,Resource,1
Nova Prime Neuroptics,Component,Nano Spores,Resource,400
Nova Prime Chassis,Component,Credits,Resource,15000
Nova Prime Chassis,Component,Morphics,Resource,1
Nova Prime Chassis,Component,Polymer Bundle,Resource,1000
Nova Prime Chassis,Component,Circuits,Resource,300
Nova Prime Systems,Component,Credits,Resource,15000
Nova Prime Systems,Component,Control Module,Resource,1
Nova Prime Systems,Component,Morphics,Resource,1
Nova Prime Systems,Component,Ferrite,Resource,600
Chroma Prime Neuroptics,Component,Credits,Resource,15000
Chroma Prime Neuroptics,Component,Neurodes,Resource,4
Chroma Prime Neuroptics,Component,Circuits,Resource,1750
Chroma Prime Neuroptics,Component,Plastids,Resource,450
Chroma Prime Chassis,Component,Credits,Resource,15000
Chroma Prime Chassis,Component,Nitain Extract,Resource,2
Chroma Prime Chassis,Component,Control Module,Resource,10
Chroma Prime Chassis,Component,Rubedo,Resource,1600
Chroma Prime Systems,Component,Credits,Resource,15000
Chroma Prime Systems,Component,Argon Crystal,Resource,2
Chroma Prime Systems,Component,Neural Sensors,Resource,5
Chroma Prime Systems,Component,Polymer Bundle,Resource,1775
Nyx Prime Neuroptics,Component,Credits,Resource,15000
Nyx Prime Neuroptics,Component,Alloy Plate,Resource,150
Nyx Prime Neuroptics,Component,Neural Sensors,Resource,2
Nyx Prime Neuroptics,Component,Salvage,Resource,1000
Nyx Prime Chassis,Component,Credits,Resource,15000
Nyx Prime Chassis,Component,Gallium,Resource,3
Nyx Prime Chassis,Component,Nano Spores,Resource,1000
Nyx Prime Chassis,Component,Rubedo,Resource,400
Nyx Prime Systems,Component,Credits,Resource,15000
Nyx Prime Systems,Component,Control Module,Resource,3
Nyx Prime Systems,Component,Orokin Cell,Resource,1
Nyx Prime Systems,Component,Salvage,Resource,1000
Loki Prime Neuroptics,Component,Credits,Resource,15000
Loki Prime Neuroptics,Component,Alloy Plate,Resource,150
Loki Prime Neuroptics,Component,Neural Sensors,Resource,2
Loki Prime Neuroptics,Component,Polymer Bundle,Resource,150
Loki Prime Chassis,Component,Credits,Resource,15000
Loki Prime Chassis,Component,Gallium,Resource,3
Loki Prime Chassis,Component,Nano Spores,Resource,1000
Loki Prime Chassis,Component,Rubedo,Resource,400
Loki Prime Systems,Component,Credits,Resource,15000
Loki Prime Systems,Component,Control Module,Resource,3
Loki Prime Systems,Component,Orokin Cell,Resource,1
Loki Prime Systems,Component,Ferrite,Resource,1000
Limbo Prime Neuroptics,Component,Credits,Resource,15000
Limbo Prime Neuroptics,Component,Neural Sensors,Resource,2
Limbo Prime Neuroptics,Component,Cryotic,Resource,300
Limbo Prime Neuroptics,Component,Rubedo,Resource,450
Limbo Prime Chassis,Component,Credits,Resource,15000
Limbo Prime Chassis,Component,Argon Crystal,Resource,2
Limbo Prime Chassis,Component,Morphics,Resource,6
Limbo Prime Chassis,Component,Alloy Plate,Resource,1675
Limbo Prime Systems,Component,Credits,Resource,15000
Limbo Prime Systems,Component,Nitain Extract,Resource,2
Limbo Prime Systems,Component,Tellurium Market,Resource,2
Limbo Prime Systems,Component,Salvage,Resource,3000
Nekros Prime Neuroptics,Component,Credits,Resource,15000
Nekros Prime Neuroptics,Component,Alloy Plate,Resource,15000
Nekros Prime Neuroptics,Component,Neural Sensors,Resource,3
Nekros Prime Neuroptics,Component,Polymer Bundle,Resource,12000
Nekros Prime Chassis,Component,Credits,Resource,15000
Nekros Prime Chassis,Component,Morphics,Resource,3
Nekros Prime Chassis,Component,Ferrite,Resource,18000
Nekros Prime Chassis,Component,Rubedo,Resource,6000
Nekros Prime Systems,Component,Credits,Resource,15000
Nekros Prime Systems,Component,Control Module,Resource,3
Nekros Prime Systems,Component,Tellurium Market,Resource,3
Nekros Prime Systems,Component,Salvage,Resource,15000
Equinox Prime Neuroptics,Component,Credits,Resource,15000
Equinox Prime Neuroptics,Component,Tellurium Market,Resource,2
Equinox Prime Neuroptics,Component,Circuits,Resource,1000
Equinox Prime Neuroptics,Component,Polymer Bundle,Resource,1275
Equinox Prime Chassis,Component,Credits,Resource,15000
Equinox Prime Chassis,Component,Morphics,Resource,10
Equinox Prime Chassis,Component,Oxium,Resource,150
Equinox Prime Chassis,Component,Gallium,Resource,5
Equinox Prime Systems,Component,Credits,Resource,15000
Equinox Prime Systems,Component,Argon Crystal,Resource,2
Equinox Prime Systems,Component,Cryotic,Resource,575
Equinox Prime Systems,Component,Plastids,Resource,225
Saryn Prime Neuroptics,Component,Credits,Resource,15000
Saryn Prime Neuroptics,Component,Alloy Plate,Resource,1500
Saryn Prime Neuroptics,Component,Neural Sensors,Resource,2
Saryn Prime Neuroptics,Component,Salvage,Resource,3500
Saryn Prime Chassis,Component,Credits,Resource,15000
Saryn Prime Chassis,Component,Nitain Extract,Resource,3
Saryn Prime Chassis,Component,Nano Spores,Resource,4000
Saryn Prime Chassis,Component,Rubedo,Resource,1200
Saryn Prime Systems,Component,Credits,Resource,15000
Saryn Prime Systems,Component,Nitain Extract,Resource,3
Saryn Prime Systems,Component,Orokin Cell,Resource,1
Saryn Prime Systems,Component,Ferrite,Resource,4000
Frost Prime Neuroptics,Component,Credits,Resource,15000
Frost Prime Neuroptics,Component,Alloy Plate,Resource,150
Frost Prime Neuroptics,Component,Neural Sensors,Resource,1
Frost Prime Neuroptics,Component,Polymer Bundle,Resource,150
Frost Prime Chassis,Component,Credits,Resource,15000
Frost Prime Chassis,Component,Morphics,Resource,1
Frost Prime Chassis,Component,Ferrite,Resource,1000
Frost Prime Chassis,Component,Rubedo,Resource,300
Frost Prime Systems,Component,Credits,Resource,15000
Frost Prime Systems,Component,Control Module,Resource,1
Frost Prime Systems,Component,Morphics,Resource,1
Frost Prime Systems,Component,Salvage,Resource,500
Nidus Prime Neuroptics ,Component,Credits,Resource,15000
Nidus Prime Neuroptics ,Component,Argon Crystal,Resource,2
Nidus Prime Neuroptics ,Component,Cryotic,Resource,600
Nidus Prime Neuroptics ,Component,Circuits,Resource,1100
Nidus Prime Chassis ,Component,Credits,Resource,15000
Nidus Prime Chassis ,Component,Tellurium Market,Resource,2
Nidus Prime Chassis ,Component,Plastids,Resource,450
Nidus Prime Chassis ,Component,Polymer Bundle,Resource,1425
Nidus Prime Systems ,Component,Credits,Resource,15000
Nidus Prime Systems ,Component,Nitain Extract,Resource,2
Nidus Prime Systems ,Component,Neurodes,Resource,3
Nidus Prime Systems ,Component,Rubedo,Resource,1250
Ember Prime Neuroptics,Component,Credits,Resource,15000
Ember Prime Neuroptics,Component,Alloy Plate,Resource,150
Ember Prime Neuroptics,Component,Neural Sensors,Resource,2
Ember Prime Neuroptics,Component,Polymer Bundle,Resource,1000
Ember Prime Chassis,Component,Credits,Resource,15000
Ember Prime Chassis,Component,Morphics,Resource,3
Ember Prime Chassis,Component,Ferrite,Resource,1000
Ember Prime Chassis,Component,Rubedo,Resource,300
Ember Prime Systems,Component,Credits,Resource,15000
Ember Prime Systems,Component,Control Module,Resource,1
Ember Prime Systems,Component,Morphics,Resource,1
Ember Prime Systems,Component,Nano Spores,Resource,1200
Mirage Prime Neuroptics,Component,Credits,Resource,15000
Mirage Prime Neuroptics,Component,Neurodes,Resource,5
Mirage Prime Neuroptics,Component,Cryotic,Resource,2000
Mirage Prime Neuroptics,Component,Polymer Bundle,Resource,2500
Mirage Prime Chassis,Component,Credits,Resource,15000
Mirage Prime Chassis,Component,Nitain Extract,Resource,2
Mirage Prime Chassis,Component,Morphics,Resource,20
Mirage Prime Chassis,Component,Alloy Plate,Resource,26000
Mirage Prime Systems,Component,Credits,Resource,15000
Mirage Prime Systems,Component,Argon Crystal,Resource,2
Mirage Prime Systems,Component,Control Module,Resource,10
Mirage Prime Systems,Component,Rubedo,Resource,4500
Titania Prime Neuroptics,Component,Credits,Resource,15000
Titania Prime Neuroptics,Component,Alloy Plate,Resource,5500
Titania Prime Neuroptics,Component,Neural Sensors,Resource,6
Titania Prime Neuroptics,Component,Oxium,Resource,225
Titania Prime Chassis,Component,Credits,Resource,15000
Titania Prime Chassis,Component,Nitain Extract,Resource,2
Titania Prime Chassis,Component,Nano Spores,Resource,4750
Titania Prime Chassis,Component,Rubedo,Resource,1400
Titania Prime Systems,Component,Credits,Resource,15000
Titania Prime Systems,Component,Control Module,Resource,10
Titania Prime Systems,Component,Tellurium Market,Resource,3
Titania Prime Systems,Component,Ferrite,Resource,4300
Inaros Prime Neuroptics,Component,Credits,Resource,15000
Inaros Prime Neuroptics,Component,Alloy Plate,Resource,5500
Inaros Prime Neuroptics,Component,Neural Sensors,Resource,6
Inaros Prime Neuroptics,Component,Oxium,Resource,225
Inaros Prime Chassis,Component,Credits,Resource,15000
Inaros Prime Chassis,Component,Nitain Extract,Resource,2
Inaros Prime Chassis,Component,Nano Spores,Resource,4750
Inaros Prime Chassis,Component,Rubedo,Resource,1400
Inaros Prime Systems,Component,Credits,Resource,15000
Inaros Prime Systems,Component,Control Module,Resource,10
Inaros Prime Systems,Component,Tellurium Market,Resource,3
Inaros Prime Systems,Component,Ferrite,Resource,4300
Valkyr Prime Neuroptics,Component,Credits,Resource,15000
Valkyr Prime Neuroptics,Component,Salvage,Resource,15000
Valkyr Prime Neuroptics,Component,Neural Sensors,Resource,3
Valkyr Prime Neuroptics,Component,Circuits,Resource,12000
Valkyr Prime Chassis,Component,Credits,Resource,15000
Valkyr Prime Chassis,Component,Morphics,Resource,3
Valkyr Prime Chassis,Component,Ferrite,Resource,18000
Valkyr Prime Chassis,Component,Rubedo,Resource,6000
Valkyr Prime Systems,Component,Credits,Resource,15000
Valkyr Prime Systems,Component,Control Module,Resource,3
Valkyr Prime Systems,Component,Tellurium Market,Resource,3
Valkyr Prime Systems,Component,Polymer Bundle,Resource,15000
Oberon Prime Neuroptics,Component,Credits,Resource,15000
Oberon Prime Neuroptics,Component,Control Module,Resource,10
Oberon Prime Neuroptics,Component,Alloy Plate,Resource,4000
Oberon Prime Neuroptics,Component,Circuits,Resource,1500
Oberon Prime Chassis,Component,Credits,Resource,15000
Oberon Prime Chassis,Component,Gallium,Resource,3
Oberon Prime Chassis,Component,Oxium,Resource,100
Oberon Prime Chassis,Component,Rubedo,Resource,1250
Oberon Prime Systems,Component,Credits,Resource,15000
Oberon Prime Systems,Component,Argon Crystal,Resource,2
Oberon Prime Systems,Component,Plastids,Resource,250
Oberon Prime Systems,Component,Nano Spores,Resource,6000
Mag Prime Neuroptics,Component,Credits,Resource,15000
Mag Prime Neuroptics,Component,Alloy Plate,Resource,150
Mag Prime Neuroptics,Component,Neural Sensors,Resource,2
Mag Prime Neuroptics,Component,Polymer Bundle,Resource,150
Mag Prime Chassis,Component,Credits,Resource,15000
Mag Prime Chassis,Component,Morphics,Resource,3
Mag Prime Chassis,Component,Ferrite,Resource,1000
Mag Prime Chassis,Component,Rubedo,Resource,400
Mag Prime Systems,Component,Credits,Resource,15000
Mag Prime Systems,Component,Control Module,Resource,3
Mag Prime Systems,Component,Morphics,Resource,1
Mag Prime Systems,Component,Salvage,Resource,500
Rhino Prime Neuroptics,Component,Credits,Resource,15000
Rhino Prime Neuroptics,Component,Alloy Plate,Resource,150
Rhino Prime Neuroptics,Component,Neural Sensors,Resource,2
Rhino Prime Neuroptics,Component,Polymer Bundle,Resource,150
Rhino Prime Chassis,Component,Credits,Resource,15000
Rhino Prime Chassis,Component,Morphics,Resource,3
Rhino Prime Chassis,Component,Ferrite,Resource,1000
Rhino Prime Chassis,Component,Plastids,Resource,400
Rhino Prime Systems,Component,Credits,Resource,15000
Rhino Prime Systems,Component,Control Module,Resource,3
Rhino Prime Systems,Component,Morphics,Resource,1
Rhino Prime Systems,Component,Ferrite,Resource,500
Volt Prime Neuroptics,Component,Credits,Resource,15000
Volt Prime Neuroptics,Component,Alloy Plate,Resource,150
Volt Prime Neuroptics,Component,Neurodes,Resource,2
Volt Prime Neuroptics,Component,Polymer Bundle,Resource,1000
Volt Prime Chassis,Component,Credits,Resource,15000
Volt Prime Chassis,Component,Neural Sensors,Resource,3
Volt Prime Chassis,Component,Alloy Plate,Resource,1000
Volt Prime Chassis,Component,Rubedo,Resource,400
Volt Prime Systems,Component,Credits,Resource,15000
Volt Prime Systems,Component,Control Module,Resource,3
Volt Prime Systems,Component,Orokin Cell,Resource,1
Volt Prime Systems,Component,Salvage,Resource,1000
Vauban Prime Neuroptics,Component,Credits,Resource,15000
Vauban Prime Neuroptics,Component,Nitain Extract,Resource,5
Vauban Prime Neuroptics,Component,Salvage,Resource,16000
Vauban Prime Neuroptics,Component,Rubedo,Resource,8000
Vauban Prime Chassis,Component,Credits,Resource,15000
Vauban Prime Chassis,Component,Argon Crystal,Resource,2
Vauban Prime Chassis,Component,Nitain Extract,Resource,5
Vauban Prime Chassis,Component,Oxium,Resource,7000
Vauban Prime Systems,Component,Credits,Resource,15000
Vauban Prime Systems,Component,Nitain Extract,Resource,5
Vauban Prime Systems,Component,Cryotic,Resource,9000
Vauban Prime Systems,Component,Orokin Cell,Resource,1
Trinity Prime Neuroptics,Component,Credits,Resource,15000
Trinity Prime Neuroptics,Component,Oxium,Resource,450
Trinity Prime Neuroptics,Component,Neural Sensors,Resource,2
Trinity Prime Neuroptics,Component,Nano Spores,Resource,9000
Trinity Prime Chassis,Component,Credits,Resource,15000
Trinity Prime Chassis,Component,Argon Crystal,Resource,2
Trinity Prime Chassis,Component,Oxium,Resource,500
Trinity Prime Chassis,Component,Circuits,Resource,1200
Trinity Prime Systems,Component,Credits,Resource,15000
Trinity Prime Systems,Component,Control Module,Resource,3
Trinity Prime Systems,Component,Orokin Cell,Resource,1
Trinity Prime Systems,Component,Cryotic,Resource,9000
Zephyr Prime Neuroptics ,Component,Credits,Resource,15000
Zephyr Prime Neuroptics ,Component,Neural Sensors,Resource,3
Zephyr Prime Neuroptics ,Component,Oxium,Resource,250
Zephyr Prime Neuroptics ,Component,Plastids,Resource,350
Zephyr Prime Chassis ,Component,Credits,Resource,15000
Zephyr Prime Chassis ,Component,Nitain Extract,Resource,2
Zephyr Prime Chassis ,Component,Tellurium Market,Resource,2
Zephyr Prime Chassis ,Component,Ferrite,Resource,3600
Zephyr Prime Systems ,Component,Credits,Resource,15000
Zephyr Prime Systems ,Component,Argon Crystal,Resource,2
Zephyr Prime Systems ,Component,Neurodes,Resource,3
Zephyr Prime Systems ,Component,Cryotic,Resource,550
Octavia Prime Neuroptics ,Component,Credits,Resource,15000
Octavia Prime Neuroptics ,Component,Neural Sensors,Resource,8
Octavia Prime Neuroptics ,Component,Control Module,Resource,10
Octavia Prime Neuroptics ,Component,Oxium,Resource,250
Octavia Prime Chassis ,Component,Credits,Resource,15000
Octavia Prime Chassis ,Component,Argon Crystal,Resource,2
Octavia Prime Chassis ,Component,Morphics,Resource,8
Octavia Prime Chassis ,Component,Rubedo,Resource,1200
Octavia Prime Systems ,Component,Credits,Resource,15000
Octavia Prime Systems ,Component,Nitain Extract,Resource,2
Octavia Prime Systems ,Component,Cryotic,Resource,370
Octavia Prime Systems ,Component,Circuits,Resource,875
Ash Prime Neuroptics ,Component,Credits,Resource,15000
Ash Prime Neuroptics ,Component,Alloy Plate,Resource,150
Ash Prime Neuroptics ,Component,Neural Sensors,Resource,2
Ash Prime Neuroptics ,Component,Salvage,Resource,1000
Ash Prime Chassis ,Component,Credits,Resource,15000
Ash Prime Chassis ,Component,Gallium,Resource,3
Ash Prime Chassis ,Component,Nano Spores,Resource,1000
Ash Prime Chassis ,Component,Rubedo,Resource,400
Ash Prime Systems ,Component,Credits,Resource,15000
Ash Prime Systems ,Component,Control Module,Resource,3
Ash Prime Systems ,Component,Orokin Cell,Resource,1
Ash Prime Systems ,Component,Ferrite,Resource,1000
Banshee Prime Neuroptics ,Component,Credits,Resource,15000
Banshee Prime Neuroptics ,Component,Neural Sensors,Resource,2
Banshee Prime Neuroptics ,Component,Alloy Plate,Resource,6000
Banshee Prime Neuroptics ,Component,Circuits,Resource,1500
Banshee Prime Chassis ,Component,Credits,Resource,15000
Banshee Prime Chassis ,Component,Morphics,Resource,10
Banshee Prime Chassis ,Component,Cryotic,Resource,1500
Banshee Prime Chassis ,Component,Rubedo,Resource,2000
Banshee Prime Systems ,Component,Credits,Resource,15000
Banshee Prime Systems ,Component,Argon Crystal,Resource,2
Banshee Prime Systems ,Component,Control Module,Resource,10
Banshee Prime Systems ,Component,Oxium,Resource,300
Atlas Prime Neuroptics ,Component,Credits,Resource,15000
Atlas Prime Neuroptics ,Component,Neural Sensors,Resource,2
Atlas Prime Neuroptics ,Component,Cryotic,Resource,525
Atlas Prime Neuroptics ,Component,Salvage,Resource,4700
Atlas Prime Chassis ,Component,Credits,Resource,15000
Atlas Prime Chassis ,Component,Tellurium Market,Resource,2
Atlas Prime Chassis ,Component,Nitain Extract,Resource,2
Atlas Prime Chassis ,Component,Rubedo,Resource,725
Atlas Prime Systems ,Component,Credits,Resource,15000
Atlas Prime Systems ,Component,Argon Crystal,Resource,2
Atlas Prime Systems ,Component,Gallium,Resource,4
Atlas Prime Systems ,Component,Polymer Bundle,Resource,1200
Nezha Prime Neuroptics,Component,Credits,Resource,15000
Nezha Prime Neuroptics,Component,Alloy Plate,Resource,5500
Nezha Prime Neuroptics,Component,Neural Sensors,Resource,6
Nezha Prime Neuroptics,Component,Oxium,Resource,225
Nezha Prime Chassis,Component,Credits,Resource,15000
Nezha Prime Chassis,Component,Nitain Extract,Resource,2
Nezha Prime Chassis,Component,Nano Spores,Resource,4750
Nezha Prime Chassis,Component,Rubedo,Resource,1400
Nezha Prime Systems,Component,Credits,Resource,15000
Nezha Prime Systems,Component,Control Module,Resource,10
Nezha Prime Systems,Component,Tellurium Market,Resource,3
Nezha Prime Systems,Component,Ferrite,Resource,4300
Ivara Prime Neuroptics,Component,Credits,Resource,15000
Ivara Prime Neuroptics,Component,Argon Crystal,Resource,2
Ivara Prime Neuroptics,Component,Cryotic,Resource,600
Ivara Prime Neuroptics,Component,Circuits,Resource,750
Ivara Prime Chassis,Component,Credits,Resource,15000
Ivara Prime Chassis,Component,Nitain Extract,Resource,2
Ivara Prime Chassis,Component,Control Module,Resource,5
Ivara Prime Chassis,Component,Plastids,Resource,250
Ivara Prime Systems,Component,Credits,Resource,15000
Ivara Prime Systems,Component,Neurodes,Resource,4
Ivara Prime Systems,Component,Morphics,Resource,9
Ivara Prime Systems,Component,Oxium,Resource,175
Wukong Prime Neuroptics,Component,Credits,Resource,15000
Wukong Prime Neuroptics,Component,Neurodes,Resource,4
Wukong Prime Neuroptics,Component,Rubedo,Resource,750
Wukong Prime Neuroptics,Component,Plastids,Resource,200
Wukong Prime Chassis,Component,Credits,Resource,15000
Wukong Prime Chassis,Component,Argon Crystal,Resource,2
Wukong Prime Chassis,Component,Control Module,Resource,6
Wukong Prime Chassis,Component,Circuits,Resource,825
Wukong Prime Systems,Component,Credits,Resource,15000
Wukong Prime Systems,Component,Nitain Extract,Resource,2
Wukong Prime Systems,Component,Morphics,Resource,7
Wukong Prime Systems,Component,Polymer Bundle,Resource,1150
Mesa Prime Neuroptics,Component,Credits,Resource,15000
Mesa Prime Neuroptics,Component,Argon Crystal,Resource,2
Mesa Prime Neuroptics,Component,Neural Sensors,Resource,2
Mesa Prime Neuroptics,Component,Rubedo,Resource,350
Mesa Prime Chassis,Component,Credits,Resource,15000
Mesa Prime Chassis,Component,Nitain Extract,Resource,2
Mesa Prime Chassis,Component,Gallium,Resource,3
Mesa Prime Chassis,Component,Nano Spores,Resource,575
Mesa Prime Systems,Component,Credits,Resource,15000
Mesa Prime Systems,Component,Morphics,Resource,5
Mesa Prime Systems,Component,Control Module,Resource,3
Mesa Prime Systems,Component,Circuits,Resource,275
Gara Prime Neuroptics,Component,Credits,Resource,15000
Gara Prime Neuroptics,Component,Neurodes,Resource,10
Gara Prime Neuroptics,Component,Argon Crystal,Resource,2
Gara Prime Neuroptics,Component,Rubedo,Resource,1500
Gara Prime Chassis,Component,Credits,Resource,15000
Gara Prime Chassis,Component,Gallium,Resource,7
Gara Prime Chassis,Component,Polymer Bundle,Resource,2150
Gara Prime Chassis,Component,Oxium,Resource,250
Gara Prime Systems,Component,Credits,Resource,15000
Gara Prime Systems,Component,Nitain Extract,Resource,2
Gara Prime Systems,Component,Tellurium Market,Resource,2
Gara Prime Systems,Component,Circuits,Resource,1350
Bubonico,Weapon,Credits,Resource,20000
Bubonico,Weapon,Mutagen Mass,Resource,10
Bubonico,Weapon,Argon Crystal,Resource,3
Bubonico,Weapon,Plastids,Resource,1200
Rubico Prime,Weapon,Credits,Resource,15000
Rubico Prime,Weapon,Rubico Prime Stock,Resource,1
Rubico Prime,Weapon,Rubico Prime Receiver,Resource,1
Rubico Prime,Weapon,Rubico Prime Barrel,Resource,1
Zhuge Prime,Weapon,Credits,Resource,15000
Zhuge Prime,Weapon,Zhuge Prime Grip,Resource,1
Zhuge Prime,Weapon,Zhuge Prime String,Resource,1
Zhuge Prime,Weapon,Zhuge Prime Barrel,Resource,1
Zhuge Prime,Weapon,Zhuge Prime Receiver,Resource,1
Battacor,Weapon,Credits,Resource,25000
Battacor,Weapon,Fieldron,Resource,10
Battacor,Weapon,Tepa Nodule,Resource,40
Battacor,Weapon,Heart Noctrul,Resource,25
Ferrox,Weapon,Credits,Resource,30000
Ferrox,Weapon,Fieldron,Resource,5
Ferrox,Weapon,Alloy Plate,Resource,30000
Ferrox,Weapon,Salvage,Resource,35000
Opticor,Weapon,Credits,Resource,30000
Opticor,Weapon,Fieldron,Resource,5
Opticor,Weapon,Gallium,Resource,20
Opticor,Weapon,Cryotic,Resource,600
Basmu,Weapon,Credits,Resource,25000
Basmu,Weapon,Titanium,Resource,1500
Basmu,Weapon,Carbides,Resource,800
Basmu,Weapon,Isos,Resource,450
Karak,Weapon,Credits,Resource,30000
Karak,Weapon,Neurodes,Resource,2
Karak,Weapon,Alloy Plate,Resource,400
Karak,Weapon,Salvage,Resource,900
Lanka,Weapon,Credits,Resource,30000
Lanka,Weapon,Fieldron,Resource,5
Lanka,Weapon,Gallium,Resource,20
Lanka,Weapon,Alloy Plate,Resource,600
Mutalist,Weapon,Credits,Resource,15000
Mutalist,Weapon,Cernos,Resource,1
Mutalist,Weapon,Plastids,Resource,1400
Mutalist,Weapon,Cryotic,Resource,1200
Phantasma,Weapon,Credits,Resource,20000
Phantasma,Weapon,Argon Crystal,Resource,2
Phantasma,Weapon,Quills Common Pickup,Resource,10
Phantasma,Weapon,Plastids,Resource,650
Hind,Weapon,Credits,Resource,25000
Hind,Weapon,Neurodes,Resource,6
Hind,Weapon,Circuits,Resource,700
Hind,Weapon,Salvage,Resource,1000
Vulkar,Weapon,Credits,Resource,20000
Vulkar,Weapon,Morphics,Resource,5
Vulkar,Weapon,Circuits,Resource,800
Vulkar,Weapon,Salvage,Resource,1200
Hek,Weapon,Credits,Resource,25000
Hek,Weapon,Neurodes,Resource,5
Hek,Weapon,Circuits,Resource,900
Hek,Weapon,Salvage,Resource,1200
Phage,Weapon,Credits,Resource,30000
Phage,Weapon,Mutagen Mass,Resource,4
Phage,Weapon,Circuits,Resource,1500
Phage,Weapon,Nano Spores,Resource,6000
Ambassador,Weapon,Credits,Resource,25000
Ambassador,Weapon,Ambassador Barrel,Resource,1
Ambassador,Weapon,Ambassador Receiver,Resource,1
Ambassador,Weapon,Ambassador Stock,Resource,1
Ambassador,Weapon,Credits,Resource,15000
Ambassador,Weapon,Cubic Diodes,Resource,200
Ambassador,Weapon,Isos,Resource,5
Ambassador,Weapon,Morphics,Resource,1
Ambassador,Weapon,Credits,Resource,15000
Ambassador,Weapon,Carbides,Resource,200
Ambassador,Weapon,Gallos Rods,Resource,5
Ambassador,Weapon,Morphics,Resource,1
Ambassador,Weapon,Credits,Resource,15000
Ambassador,Weapon,Morphics,Resource,5
Ambassador,Weapon,Ferrite,Resource,200
Ambassador,Weapon,Alloy Plate,Resource,1100
Acceltra,Weapon,Credits,Resource,25000
Acceltra,Weapon,Neurodes,Resource,4
Acceltra,Weapon,Hexenon,Resource,200
Acceltra,Weapon,Plastids,Resource,925
Attica,Weapon,Credits,Resource,20000
Attica,Weapon,Morphics,Resource,2
Attica,Weapon,Ferrite,Resource,800
Attica,Weapon,Rubedo,Resource,200
Komorex,Weapon,Credits,Resource,20000
Komorex,Weapon,Fieldron,Resource,5
Komorex,Weapon,Ferrite,Resource,6200
Komorex,Weapon,Hexenon,Resource,300
Astilla,Weapon,Credits,Resource,20000
Astilla,Weapon,Tellurium Market,Resource,4
Astilla,Weapon,Plastids,Resource,875
Astilla,Weapon,Oxium,Resource,175
Wraith,Weapon,Credits,Resource,25000
Wraith,Weapon,Wraith Barrel,Resource,1
Wraith,Weapon,Wraith Receiver,Resource,1
Wraith,Weapon,Wraith Stock,Resource,1
Buzlok,Weapon,Credits,Resource,30000
Buzlok,Weapon,Detonite Injector,Resource,2
Buzlok,Weapon,Salvage,Resource,5000
Buzlok,Weapon,Circuits,Resource,600
Grakata,Weapon,Credits,Resource,25000
Grakata,Weapon,Neurodes,Resource,2
Grakata,Weapon,Alloy Plate,Resource,400
Grakata,Weapon,Salvage,Resource,900
Soma Prime,Weapon,Credits,Resource,15000
Soma Prime,Weapon,Soma Prime Barrel,Resource,1
Soma Prime,Weapon,Soma Prime Receiver,Resource,1
Soma Prime,Weapon,Soma Prime Stock,Resource,1
Baza Prime,Weapon,Credits,Resource,15000
Baza Prime,Weapon,Baza Prime Barrel,Resource,1
Baza Prime,Weapon,Baza Prime Receiver,Resource,1
Baza Prime,Weapon,Baza Prime Stock,Resource,1
Astilla Prime,Weapon,Credits,Resource,20000
Astilla Prime,Weapon,Astilla Prime Barrel,Resource,1
Astilla Prime,Weapon,Astilla Prime Receiver,Resource,1
Astilla Prime,Weapon,Astilla Prime Stock,Resource,1
Quellor,Weapon,Credits,Resource,30000
Quellor,Weapon,Tellurium Market,Resource,4
Quellor,Weapon,Rubedo,Resource,6250
Quellor,Weapon,Circuits,Resource,3600
Drakgoon,Weapon,Credits,Resource,30000
Drakgoon,Weapon,Morphics,Resource,5
Drakgoon,Weapon,Alloy Plate,Resource,950
Drakgoon,Weapon,Nano Spores,Resource,5500
Zenith,Weapon,Credits,Resource,30000
Zenith,Weapon,Morphics,Resource,4
Zenith,Weapon,Circuits,Resource,450
Zenith,Weapon,Polymer Bundle,Resource,500
Zenith,Weapon,Market,Resource,2750
Synapse,Weapon,Credits,Resource,30000
Synapse,Weapon,Mutagen Mass,Resource,5
Synapse,Weapon,Salvage,Resource,30000
Synapse,Weapon,Circuits,Resource,3500
Sybaris,Weapon,Credits,Resource,20000
Sybaris,Weapon,Morphics,Resource,2
Sybaris,Weapon,Salvage,Resource,800
Sybaris,Weapon,Rubedo,Resource,200
Hema,Weapon,Credits,Resource,30000
Hema,Weapon,Mutagen Mass,Resource,5
Hema,Weapon,Salvage,Resource,50000
Hema,Weapon,Circuits,Resource,5000
Braton Prime,Weapon,Credits,Resource,15000
Braton Prime,Weapon,Braton Prime Barrel,Resource,1
Braton Prime,Weapon,Braton Prime Receiver,Resource,1
Braton Prime,Weapon,Braton Prime Stock,Resource,1
Boltor Prime,Weapon,Credits,Resource,15000
Boltor Prime,Weapon,Boltor Prime Barrel,Resource,1
Boltor Prime,Weapon,Boltor Prime Receiver,Resource,1
Boltor Prime,Weapon,Boltor Prime Stock,Resource,1
Cernos Prime,Weapon,Credits,Resource,15000
Cernos Prime,Weapon,Cernos Prime Upper Limb,Resource,1
Cernos Prime,Weapon,Cernos Prime Lower Limb,Resource,1
Cernos Prime,Weapon,Cernos Prime Grip,Resource,1
Cernos Prime,Weapon,Cernos Prime String,Resource,1
