web-scraper-order,web-scraper-start-url,weaponpagelinks,weaponpagelinks-href,Source,Chance,primerelicdrops,researchsource,market,invasion,syndicate,barokiteer,kuva
"1637019531-97","https://warframe.fandom.com/wiki/Weapons#Primaries","Cernos","https://warframe.fandom.com/wiki/Cernos","","","null","null","can be purchased from the Market","null","null","null","null"
"1637019313-10","https://warframe.fandom.com/wiki/Weapons#Primaries","Vulkar Wraith","https://warframe.fandom.com/wiki/Vulkar_Wraith","","","null","null","null","null","null","sold by Baro Ki'Teer","null"
"1637019324-30","https://warframe.fandom.com/wiki/Weapons#Primaries","Sporothrix","https://warframe.fandom.com/wiki/Sporothrix","Stock
(Final Stage (Normal))","3.75%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Main Blueprint<br>(Final Stage (Normal))
</td>
<td style=""text-align:center"">6.25%
</td>
<td rowspan=""2"" style=""text-align:center"">32&nbsp;–&nbsp;33 Final Stages
</td>
<td rowspan=""2"" style=""text-align:center"">181&nbsp;±&nbsp;60 Final Stages
</td></tr>
<tr>
<td>Barrel<br>(Final Stage (Normal))
</td>
<td style=""text-align:center"">3.75%
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 1 (Arcana))
</td>
<td style=""text-align:center"">12.5%
</td>
<td rowspan=""1"" style=""text-align:center"">8 Stage One's
</td>
<td rowspan=""1"" style=""text-align:center"">52&nbsp;±&nbsp;17 Stage One's
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 2 (Arcana))
</td>
<td style=""text-align:center"">7.81%
</td>
<td rowspan=""2"" style=""text-align:center"">26&nbsp;–&nbsp;27 Stage Two's
</td>
<td rowspan=""2"" style=""text-align:center"">144&nbsp;±&nbsp;48 Stage Two's
</td></tr>
<tr>
<td>Barrel<br>(Stage 2 (Arcana))
</td>
<td style=""text-align:center"">4.69%
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 3 (Arcana))
</td>
<td style=""text-align:center"">7.81%
</td>
<td rowspan=""2"" style=""text-align:center"">26&nbsp;–&nbsp;27 Stage Three's
</td>
<td rowspan=""2"" style=""text-align:center"">144&nbsp;±&nbsp;48 Stage Three's
</td></tr>
<tr>
<td>Barrel<br>(Stage 3 (Arcana))
</td>
<td style=""text-align:center"">4.69%
</td></tr>
<tr>
<td>Barrel<br>(Final Stage (Arcana))
</td>
<td style=""text-align:center"">7.5%
</td>
<td rowspan=""1"" style=""text-align:center"">13&nbsp;–&nbsp;14 Final Stages
</td>
<td rowspan=""1"" style=""text-align:center"">89&nbsp;±&nbsp;30 Final Stages
</td></tr>","null","null","null","null","null","null"
"1637019406-58","https://warframe.fandom.com/wiki/Weapons#Primaries","Convectrix","https://warframe.fandom.com/wiki/Convectrix","","","null","Energy Lab Research","null","null","null","null","null"
"1637019464-75","https://warframe.fandom.com/wiki/Weapons#Primaries","Tonkor","https://warframe.fandom.com/wiki/Tonkor","","","null","null","can be purchased from the Market","null","null","null","Kuva Lich"
"1637019585-112","https://warframe.fandom.com/wiki/Weapons#Primaries","Tenet Tetra","https://warframe.fandom.com/wiki/Tenet_Tetra","","","null","null","null","null","null","null","Kuva Lich"
"1637019324-18","https://warframe.fandom.com/wiki/Weapons#Primaries","Sporothrix","https://warframe.fandom.com/wiki/Sporothrix","Main Blueprint
(Stage 3 (Arcana))","7.81%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Main Blueprint<br>(Final Stage (Normal))
</td>
<td style=""text-align:center"">6.25%
</td>
<td rowspan=""2"" style=""text-align:center"">32&nbsp;–&nbsp;33 Final Stages
</td>
<td rowspan=""2"" style=""text-align:center"">181&nbsp;±&nbsp;60 Final Stages
</td></tr>
<tr>
<td>Barrel<br>(Final Stage (Normal))
</td>
<td style=""text-align:center"">3.75%
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 1 (Arcana))
</td>
<td style=""text-align:center"">12.5%
</td>
<td rowspan=""1"" style=""text-align:center"">8 Stage One's
</td>
<td rowspan=""1"" style=""text-align:center"">52&nbsp;±&nbsp;17 Stage One's
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 2 (Arcana))
</td>
<td style=""text-align:center"">7.81%
</td>
<td rowspan=""2"" style=""text-align:center"">26&nbsp;–&nbsp;27 Stage Two's
</td>
<td rowspan=""2"" style=""text-align:center"">144&nbsp;±&nbsp;48 Stage Two's
</td></tr>
<tr>
<td>Barrel<br>(Stage 2 (Arcana))
</td>
<td style=""text-align:center"">4.69%
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 3 (Arcana))
</td>
<td style=""text-align:center"">7.81%
</td>
<td rowspan=""2"" style=""text-align:center"">26&nbsp;–&nbsp;27 Stage Three's
</td>
<td rowspan=""2"" style=""text-align:center"">144&nbsp;±&nbsp;48 Stage Three's
</td></tr>
<tr>
<td>Barrel<br>(Stage 3 (Arcana))
</td>
<td style=""text-align:center"">4.69%
</td></tr>
<tr>
<td>Barrel<br>(Final Stage (Arcana))
</td>
<td style=""text-align:center"">7.5%
</td>
<td rowspan=""1"" style=""text-align:center"">13&nbsp;–&nbsp;14 Final Stages
</td>
<td rowspan=""1"" style=""text-align:center"">89&nbsp;±&nbsp;30 Final Stages
</td></tr>","null","null","null","null","null","null"
"1637019437-67","https://warframe.fandom.com/wiki/Weapons#Primaries","Prime","https://warframe.fandom.com/wiki/Boar_Prime","null","null","<tr>
<th style=""text-align:center;"">Blueprint
</th>
<th style=""text-align:center;"">Barrel
</th>
<th style=""text-align:center;"">Receiver
</th>
<th style=""text-align:center;"">Stock
</th></tr>
<tr>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo B3"" data-param2=""Void""><a href=""/wiki/Neo_B3""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_B3""><span style=""border-bottom:2px dotted;"">Neo&nbsp;B3</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo D1"" data-param2=""Void""><a href=""/wiki/Neo_D1""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_D1""><span style=""border-bottom:2px dotted;"">Neo&nbsp;D1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo N9"" data-param2=""Void""><a href=""/wiki/Neo_N9""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_N9""><span style=""border-bottom:2px dotted;"">Neo&nbsp;N9</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi V2"" data-param2=""Void""><a href=""/wiki/Axi_V2""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_V2""><span style=""border-bottom:2px dotted;"">Axi&nbsp;V2</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith M2"" data-param2=""Void""><a href=""/wiki/Lith_M2""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_M2""><span style=""border-bottom:2px dotted;"">Lith&nbsp;M2</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso M1"" data-param2=""Void""><a href=""/wiki/Meso_M1""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_M1""><span style=""border-bottom:2px dotted;"">Meso&nbsp;M1</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi R1"" data-param2=""Void""><a href=""/wiki/Axi_R1""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_R1""><span style=""border-bottom:2px dotted;"">Axi&nbsp;R1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi S4"" data-param2=""Void""><a href=""/wiki/Axi_S4""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_S4""><span style=""border-bottom:2px dotted;"">Axi&nbsp;S4</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith M1"" data-param2=""Void""><a href=""/wiki/Lith_M1""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_M1""><span style=""border-bottom:2px dotted;"">Lith&nbsp;M1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith B1"" data-param2=""Void""><a href=""/wiki/Lith_B1""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_B1""><span style=""border-bottom:2px dotted;"">Lith&nbsp;B1</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso B1"" data-param2=""Void""><a href=""/wiki/Meso_B1""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_B1""><span style=""border-bottom:2px dotted;"">Meso&nbsp;B1</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso B3"" data-param2=""Void""><a href=""/wiki/Meso_B3""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_B3""><span style=""border-bottom:2px dotted;"">Meso&nbsp;B3</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td></tr>","null","null","null","null","null","null"
"1637019352-44","https://warframe.fandom.com/wiki/Weapons#Primaries","Prime","https://warframe.fandom.com/wiki/Strun_Prime","null","null","<tr>
<th style=""text-align:center;"">Receiver
</th>
<th style=""text-align:center;"">Barrel
</th>
<th style=""text-align:center;"">Stock
</th>
<th style=""text-align:center;"">Blueprint
</th></tr>
<tr>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full"" data-param=""Axi I2"" data-param2=""Void""><a href=""/wiki/Axi_I2"" title=""Axi I2""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_I2"" title=""Axi I2""><span style=""border-bottom:2px dotted;"">Axi&nbsp;I2</span></a></span> Common
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full"" data-param=""Lith T7"" data-param2=""Void""><a href=""/wiki/Lith_T7"" title=""Lith T7""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_T7"" title=""Lith T7""><span style=""border-bottom:2px dotted;"">Lith&nbsp;T7</span></a></span> Uncommon
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full"" data-param=""Neo N17"" data-param2=""Void""><a href=""/wiki/Neo_N17"" title=""Neo N17""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_N17"" title=""Neo N17""><span style=""border-bottom:2px dotted;"">Neo&nbsp;N17</span></a></span> Uncommon
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full"" data-param=""Meso S10"" data-param2=""Void""><a href=""/wiki/Meso_S10"" title=""Meso S10""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_S10"" title=""Meso S10""><span style=""border-bottom:2px dotted;"">Meso&nbsp;S10</span></a></span> Rare
</td></tr>","null","null","null","null","null","null"
"1637019393-55","https://warframe.fandom.com/wiki/Weapons#Primaries","Cedo","https://warframe.fandom.com/wiki/Cedo","","","null","null","null","null","null","null","null"
"1637019324-25","https://warframe.fandom.com/wiki/Weapons#Primaries","Sporothrix","https://warframe.fandom.com/wiki/Sporothrix","Receiver
(Stage 2 (Arcana))","4.69%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Main Blueprint<br>(Final Stage (Normal))
</td>
<td style=""text-align:center"">6.25%
</td>
<td rowspan=""2"" style=""text-align:center"">32&nbsp;–&nbsp;33 Final Stages
</td>
<td rowspan=""2"" style=""text-align:center"">181&nbsp;±&nbsp;60 Final Stages
</td></tr>
<tr>
<td>Barrel<br>(Final Stage (Normal))
</td>
<td style=""text-align:center"">3.75%
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 1 (Arcana))
</td>
<td style=""text-align:center"">12.5%
</td>
<td rowspan=""1"" style=""text-align:center"">8 Stage One's
</td>
<td rowspan=""1"" style=""text-align:center"">52&nbsp;±&nbsp;17 Stage One's
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 2 (Arcana))
</td>
<td style=""text-align:center"">7.81%
</td>
<td rowspan=""2"" style=""text-align:center"">26&nbsp;–&nbsp;27 Stage Two's
</td>
<td rowspan=""2"" style=""text-align:center"">144&nbsp;±&nbsp;48 Stage Two's
</td></tr>
<tr>
<td>Barrel<br>(Stage 2 (Arcana))
</td>
<td style=""text-align:center"">4.69%
</td></tr>
<tr>
<td>Main Blueprint<br>(Stage 3 (Arcana))
</td>
<td style=""text-align:center"">7.81%
</td>
<td rowspan=""2"" style=""text-align:center"">26&nbsp;–&nbsp;27 Stage Three's
</td>
<td rowspan=""2"" style=""text-align:center"">144&nbsp;±&nbsp;48 Stage Three's
</td></tr>
<tr>
<td>Barrel<br>(Stage 3 (Arcana))
</td>
<td style=""text-align:center"">4.69%
</td></tr>
<tr>
<td>Barrel<br>(Final Stage (Arcana))
</td>
<td style=""text-align:center"">7.5%
</td>
<td rowspan=""1"" style=""text-align:center"">13&nbsp;–&nbsp;14 Final Stages
</td>
<td rowspan=""1"" style=""text-align:center"">89&nbsp;±&nbsp;30 Final Stages
</td></tr>","null","null","null","null","null","null"
"1637019374-50","https://warframe.fandom.com/wiki/Weapons#Primaries","Hek","https://warframe.fandom.com/wiki/Hek","","","null","null","can be purchased from the Market","null","Syndicate","null","null"
"1637019826-193","https://warframe.fandom.com/wiki/Weapons#Primaries","Braton","https://warframe.fandom.com/wiki/Braton","","","null","null","can be purchased from the Market","null","null","null","null"
"1637019752-174","https://warframe.fandom.com/wiki/Weapons#Primaries","Tetra","https://warframe.fandom.com/wiki/Tetra","","","null","null","can be purchased from the Market","null","null","null","null"
"1637019486-82","https://warframe.fandom.com/wiki/Weapons#Primaries","Carmine","https://warframe.fandom.com/wiki/Carmine_Penta","Receiver","6.06%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Main Blueprint
</td>
<td style=""text-align:center"">6.06%
</td>
<td rowspan=""4"" style=""text-align:center"">34&nbsp;–&nbsp;35 Rotation B Caches
</td>
<td rowspan=""4"" style=""text-align:center"">133&nbsp;±&nbsp;37 Rotation B Caches
</td></tr>
<tr>
<td>Barrel
</td>
<td style=""text-align:center"">6.06%
</td></tr>
<tr>
<td>Receiver
</td>
<td style=""text-align:center"">6.06%
</td></tr>
<tr>
<td>Stock
</td>
<td style=""text-align:center"">6.06%
</td></tr>","null","null","null","null","null","null"
