web-scraper-order,web-scraper-start-url,weaponpagelinks,weaponpagelinks-href,Source,Chance,primerelicdrops,researchsource,market,invasion,syndicate,barokiteer,kuva
"1637060221-131","https://warframe.fandom.com/wiki/Weapons#Secondaries","Aksomati","https://warframe.fandom.com/wiki/Aksomati","","","null","null","can be purchased from the Market","null","null","null","null"
"1637060120-102","https://warframe.fandom.com/wiki/Weapons#Secondaries","Quatz","https://warframe.fandom.com/wiki/Quatz","","","null","null","can be purchased from the Market","null","null","null","null"
"1637059861-8","https://warframe.fandom.com/wiki/Weapons#Secondaries","Hikou","https://warframe.fandom.com/wiki/Hikou","","","null","null","can be purchased from the Market","null","null","null","null"
"1637059981-51","https://warframe.fandom.com/wiki/Weapons#Secondaries","Vandal","https://warframe.fandom.com/wiki/Lato_Vandal","Main Blueprint","2.01%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Receiver
</td>
<td style=""text-align:center"">2.01%
</td>
<td rowspan=""1"" style=""text-align:center"">49&nbsp;–&nbsp;50 A Rotation
</td>
<td rowspan=""1"" style=""text-align:center"">340&nbsp;±&nbsp;113 A Rotation
</td></tr>
<tr>
<td>Main Blueprint
</td>
<td style=""text-align:center"">2.01%
</td>
<td rowspan=""1"" style=""text-align:center"">49&nbsp;–&nbsp;50 B Rotation
</td>
<td rowspan=""1"" style=""text-align:center"">340&nbsp;±&nbsp;113 B Rotation
</td></tr>
<tr>
<td>Barrel
</td>
<td style=""text-align:center"">2.01%
</td>
<td rowspan=""1"" style=""text-align:center"">49&nbsp;–&nbsp;50 C Rotation
</td>
<td rowspan=""1"" style=""text-align:center"">340&nbsp;±&nbsp;113 C Rotation
</td></tr>","null","null","null","null","null","null"
"1637060253-138","https://warframe.fandom.com/wiki/Weapons#Secondaries","Regulators","https://warframe.fandom.com/wiki/Regulators","","","null","null","null","null","null","null","null"
"1637060202-126","https://warframe.fandom.com/wiki/Weapons#Secondaries","Prime","https://warframe.fandom.com/wiki/Akjagara_Prime","null","null","<tr>
<th style=""text-align:center;"">Receiver
</th>
<th style=""text-align:center;"">Barrel
</th>
<th style=""text-align:center;"">Blueprint
</th>
<th style=""text-align:center;"">Link
</th></tr>
<tr>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith N9"" data-param2=""Void""><a href=""/wiki/Lith_N9""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_N9""><span style=""border-bottom:2px dotted;"">Lith&nbsp;N9</span></a></span> Uncommon<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi L3"" data-param2=""Void""><a href=""/wiki/Axi_L3""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_L3""><span style=""border-bottom:2px dotted;"">Axi&nbsp;L3</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith M6"" data-param2=""Void""><a href=""/wiki/Lith_M6""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_M6""><span style=""border-bottom:2px dotted;"">Lith&nbsp;M6</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo I1"" data-param2=""Void""><a href=""/wiki/Neo_I1""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_I1""><span style=""border-bottom:2px dotted;"">Neo&nbsp;I1</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo P1"" data-param2=""Void""><a href=""/wiki/Neo_P1""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_P1""><span style=""border-bottom:2px dotted;"">Neo&nbsp;P1</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo Z3"" data-param2=""Void""><a href=""/wiki/Neo_Z3""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_Z3""><span style=""border-bottom:2px dotted;"">Neo&nbsp;Z3</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo A6"" data-param2=""Void""><a href=""/wiki/Neo_A6""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_A6""><span style=""border-bottom:2px dotted;"">Neo&nbsp;A6</span></a></span> Rare<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith A3"" data-param2=""Void""><a href=""/wiki/Lith_A3""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_A3""><span style=""border-bottom:2px dotted;"">Lith&nbsp;A3</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso A1"" data-param2=""Void""><a href=""/wiki/Meso_A1""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_A1""><span style=""border-bottom:2px dotted;"">Meso&nbsp;A1</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo A3"" data-param2=""Void""><a href=""/wiki/Neo_A3""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_A3""><span style=""border-bottom:2px dotted;"">Neo&nbsp;A3</span></a></span> Rare (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi M3"" data-param2=""Void""><a href=""/wiki/Axi_M3""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_M3""><span style=""border-bottom:2px dotted;"">Axi&nbsp;M3</span></a></span> Common<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi B4"" data-param2=""Void""><a href=""/wiki/Axi_B4""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_B4""><span style=""border-bottom:2px dotted;"">Axi&nbsp;B4</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi P1"" data-param2=""Void""><a href=""/wiki/Axi_P1""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_P1""><span style=""border-bottom:2px dotted;"">Axi&nbsp;P1</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith M4"" data-param2=""Void""><a href=""/wiki/Lith_M4""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_M4""><span style=""border-bottom:2px dotted;"">Lith&nbsp;M4</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso D4"" data-param2=""Void""><a href=""/wiki/Meso_D4""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_D4""><span style=""border-bottom:2px dotted;"">Meso&nbsp;D4</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso R3"" data-param2=""Void""><a href=""/wiki/Meso_R3""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_R3""><span style=""border-bottom:2px dotted;"">Meso&nbsp;R3</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo S9"" data-param2=""Void""><a href=""/wiki/Neo_S9""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_S9""><span style=""border-bottom:2px dotted;"">Neo&nbsp;S9</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Neo Z5"" data-param2=""Void""><a href=""/wiki/Neo_Z5""><img alt=""VoidRelicSilverIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicSilverIcon64.png"" data-image-key=""VoidRelicSilverIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/7/78/VoidRelicSilverIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191802"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Neo_Z5""><span style=""border-bottom:2px dotted;"">Neo&nbsp;Z5</span></a></span> Common (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td>
<td style=""text-align:center; font-size:12px;""><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso B7"" data-param2=""Void""><a href=""/wiki/Meso_B7""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_B7""><span style=""border-bottom:2px dotted;"">Meso&nbsp;B7</span></a></span> Uncommon<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Axi R3"" data-param2=""Void""><a href=""/wiki/Axi_R3""><img alt=""VoidRelicGoldIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicGoldIcon64.png"" data-image-key=""VoidRelicGoldIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/9/96/VoidRelicGoldIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191758"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Axi_R3""><span style=""border-bottom:2px dotted;"">Axi&nbsp;R3</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Lith P3"" data-param2=""Void""><a href=""/wiki/Lith_P3""><img alt=""VoidRelicIronIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicIronIcon64.png"" data-image-key=""VoidRelicIronIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/6/66/VoidRelicIronIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191800"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Lith_P3""><span style=""border-bottom:2px dotted;"">Lith&nbsp;P3</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso M2"" data-param2=""Void""><a href=""/wiki/Meso_M2""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_M2""><span style=""border-bottom:2px dotted;"">Meso&nbsp;M2</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso N9"" data-param2=""Void""><a href=""/wiki/Meso_N9""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_N9""><span style=""border-bottom:2px dotted;"">Meso&nbsp;N9</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)<br><span class=""tooltip tooltip-full tooltips-init-complete"" data-param=""Meso Z3"" data-param2=""Void""><a href=""/wiki/Meso_Z3""><img alt=""VoidRelicBronzeIcon64.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" data-image-name=""VoidRelicBronzeIcon64.png"" data-image-key=""VoidRelicBronzeIcon64.png"" data-src=""https://static.wikia.nocookie.net/warframe/images/5/5d/VoidRelicBronzeIcon64.png/revision/latest/scale-to-width-down/19?cb=20210315191756"" class=""lazyload"" width=""19"" height=""19""></a>&nbsp;<a href=""/wiki/Meso_Z3""><span style=""border-bottom:2px dotted;"">Meso&nbsp;Z3</span></a></span> Uncommon (<a href=""/wiki/Prime_Vault"" title=""Prime Vault"">V</a>)
</td></tr>","null","null","null","null","null","null"
"1637060025-74","https://warframe.fandom.com/wiki/Weapons#Secondaries","Ocucor","https://warframe.fandom.com/wiki/Ocucor","","","null","Energy Lab Research","null","null","null","null","null"
"1637060064-84","https://warframe.fandom.com/wiki/Weapons#Secondaries","Zylok","https://warframe.fandom.com/wiki/Zylok","","","null","null","null","null","null","sold by Baro Ki'Teer","null"
"1637060075-86","https://warframe.fandom.com/wiki/Weapons#Secondaries","Prisma","https://warframe.fandom.com/wiki/Prisma_Angstrum","","","null","null","null","null","null","sold by Baro Ki'Teer","null"
"1637059981-50","https://warframe.fandom.com/wiki/Weapons#Secondaries","Vandal","https://warframe.fandom.com/wiki/Lato_Vandal","Receiver","2.01%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Receiver
</td>
<td style=""text-align:center"">2.01%
</td>
<td rowspan=""1"" style=""text-align:center"">49&nbsp;–&nbsp;50 A Rotation
</td>
<td rowspan=""1"" style=""text-align:center"">340&nbsp;±&nbsp;113 A Rotation
</td></tr>
<tr>
<td>Main Blueprint
</td>
<td style=""text-align:center"">2.01%
</td>
<td rowspan=""1"" style=""text-align:center"">49&nbsp;–&nbsp;50 B Rotation
</td>
<td rowspan=""1"" style=""text-align:center"">340&nbsp;±&nbsp;113 B Rotation
</td></tr>
<tr>
<td>Barrel
</td>
<td style=""text-align:center"">2.01%
</td>
<td rowspan=""1"" style=""text-align:center"">49&nbsp;–&nbsp;50 C Rotation
</td>
<td rowspan=""1"" style=""text-align:center"">340&nbsp;±&nbsp;113 C Rotation
</td></tr>","null","null","null","null","null","null"
"1637060216-129","https://warframe.fandom.com/wiki/Weapons#Secondaries","Secura Dual Cestra","https://warframe.fandom.com/wiki/Secura_Dual_Cestra","","","null","null","null","null","Syndicate","null","null"
"1637060016-68","https://warframe.fandom.com/wiki/Weapons#Secondaries","Athodai","https://warframe.fandom.com/wiki/Athodai","Reciever","6.45%","<tr>
<th style=""width: 27.5%;"">Source
</th>
<th style=""text-align:center"">Chance
</th>
<th style=""text-align:center"">Expected
</th>
<th style=""text-align:center"">Nearly Guaranteed
</th></tr>
<tr>
<td>Main Blueprint
</td>
<td style=""text-align:center"">6.45%
</td>
<td rowspan=""3"" style=""text-align:center"">28&nbsp;–&nbsp;29 Rotation B Caches
</td>
<td rowspan=""3"" style=""text-align:center"">120&nbsp;±&nbsp;35 Rotation B Caches
</td></tr>
<tr>
<td>Barrel
</td>
<td style=""text-align:center"">6.45%
</td></tr>
<tr>
<td>Reciever
</td>
<td style=""text-align:center"">6.45%
</td></tr>","null","null","null","null","null","null"
